,Unnamed: 0,index,assessment,tags,text,trend_id_res0,trend_id_res1,trend_id_res2,trend_id_res3,trend_id_res4,trend_id_res5,trend_id_res6,trend_id_res7,trend_id_res8,trend_id_res9,trend_id_res10,trend_id_res11,trend_id_res12,trend_id_res13,trend_id_res14,trend_id_res15,trend_id_res16,trend_id_res17,trend_id_res18,trend_id_res19,trend_id_res20,trend_id_res21,trend_id_res22,trend_id_res23,trend_id_res24,trend_id_res25,trend_id_res26,trend_id_res27,trend_id_res28,trend_id_res29,trend_id_res30,trend_id_res31,trend_id_res32,trend_id_res33,trend_id_res34,trend_id_res35,trend_id_res36,trend_id_res37,trend_id_res38,trend_id_res39,trend_id_res40,trend_id_res41,trend_id_res42,trend_id_res43,trend_id_res44,trend_id_res45,trend_id_res46,trend_id_res47,trend_id_res48,trend_id_res49,augmented_text
2195,4121,19004,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY}","оооочень долго доставляете заказы( ‘проверено спелое’ авокадо оказывается абсолютно не зрелым( качество готовой еды сильно ухудшилось( цены выросли в [NUM],[NUM] раза(",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Вы отдавали приказы очень долгое время.
2196,4122,16880,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY,SUPPORT,PRICE}","Нет понимания точного времени доставки. Обычная ситуация - пишет ""Курьер вот-вот будет у вас"" и это означает, что его можно ждать [NUM]+ минут",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Непонятно точное время доставки. Обычная ситуация такова: ""У вас скоро будет Курьер"", что означает, что вы можете подождать его [NUM]+ минут."
2197,4123,22742,6.0,"{DELIVERY,PROMOTIONS}","Цены задраны на некоторые позиции (рис увелка за [NUM]р, капец), курьер долго освобождается. В остальном все хорошо, спасибо",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Цены привязаны к определённым позициям (цифры для [NUM]r, кепки), курьер отпущен на долгое время, иначе все в порядке, спасибо."
2198,4127,26070,4.0,"{PRODUCTS_QUALITY,PROMOTIONS,CATALOG_NAVIGATION,DELIVERY,SUPPORT,ASSORTMENT}","Хорошая организация доставки продуктов домой, но мелочи портят о вас впечатление.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Хорошая организация, чтобы доставить еду домой, но мелочи портят твое впечатление."
2199,4130,23852,2.0,{DELIVERY},Стучат надо когда приехали по адресу а не отменять,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Вы стучите, когда доходите до адреса, а не отменяете."
2200,4131,8163,6.0,"{ASSORTMENT,PRODUCTS_QUALITY,SUPPORT,PRICE,PROMOTIONS}","очень часто бывает почти умирающие продукты, в связи с чем фрукты и овощи никогда у вас не заказываю",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень часто есть почти умирающие продукты, поэтому я никогда не заказываю у тебя фрукты и овощи."
2201,4132,21870,6.0,"{ASSORTMENT,PROMOTIONS,PRICE,CATALOG_NAVIGATION}","Хотелось бы иметь возможность оставлять отзывы к товарам, во избежание нерациональных покупок.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Было бы полезно иметь возможность оставлять обратную связь с продуктами во избежание неразумных закупок.
2202,4133,23811,2.0,{DELIVERY},"Если бы курьеры не опаздывали, было бы лучше!",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Если бы курьеры не опоздали, было бы лучше!"
2203,4137,23357,0.0,{DELIVERY},"Курьер в пути уже час, хотя обещали [NUM] минут",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Курьер уже час на дороге, хотя они обещали ему несколько минут."
2204,4138,10726,2.0,"{PRICE,PROMOTIONS,DELIVERY,SUPPORT,ASSORTMENT}",Я шей,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Я ши.
2205,4139,25704,3.0,"{PRODUCTS_QUALITY,DELIVERY,ASSORTMENT}",Раньше было лучше,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Раньше было лучше.
2206,4141,24151,4.0,{DELIVERY},"Часто выбираю другую доставку, потому что быстрее. Самокат выбираю тогда, когда нет нужного товара или хочу заказать что-то производства самоката",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Я часто выбираю другую доставку, потому что она быстрее."
2207,4143,23325,0.0,{DELIVERY},"Сервис позиционируется как магазин у дома , доставка в течении [NUM] минут , сумма заказа была доступная, а сейчас в момент заказа меняется в течении [NUM] минуты. Сервис испортился",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Служба расположена как магазин снаружи дома, доставка в течение [NUM] минут, количество заказа было доступно, а сейчас в момент изменения заказа в течение [NUM] минут."
2208,4145,26431,4.0,{PRODUCTS_QUALITY},Часто тухляк,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Это много потаскухи.
2209,4148,7770,4.0,"{PAYMENT,DELIVERY}",Тупые скачки суммы для доставки,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Глупые загрузки для доставки
2210,4150,26830,0.0,"{SUPPORT,DELIVERY}","За минуту минимальная стоимость заказа варьируется с [NUM] до [NUM]р. Вы в своем уме??? Отменяете заказ, когда он уже оплачен, вдруг вспоминаете, что что-то из корзины отсутствует. Хромает ваша служба.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Минимальная цена заказа варьируется от [NUM] до [NUM]p. Вы с ума сошли??? Отмените заказ, когда он уже оплачен, вдруг вы помните, что чего-то в корзине не хватает."
2211,4151,24618,3.0,"{PRICE,ASSORTMENT}","Цены выше чем у конкурентов «Яндекс лавка», поэтому тут заказываем редко.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Цены выше, чем у соперников Яндекса, так что здесь редко можно заказать."
2212,4152,23909,3.0,{DELIVERY},Очень удобные ) но собирают заказ очень долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень комфортно, но они уже очень давно принимают заказ."
2213,4154,10231,6.0,"{PROMOTIONS,ASSORTMENT}",Мне очень нравится мороженое от самоката 🥹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Мне очень нравится самосливочное мороженое.
2214,4156,22168,6.0,"{CATALOG_NAVIGATION,PRICE}","Добавьте отзывы на продукты,хотя бы в разрезе рейтинга от [NUM] до [NUM]",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Добавить обзоры продуктов по крайней мере с [НОМ] в [НОМ]
2215,4157,22437,0.0,"{DELIVERY,PAYMENT}","Долгая доставка, проблемы с курьерами. Неудобная оплата",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Долгая доставка, проблемы с курьерами, неловкая оплата."
2216,4158,1156,2.0,{DELIVERY},Очень долгая доставка теперь,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Очень длинная доставка.
2217,4159,21433,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY,SUPPORT}",Уже не то,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Уже нет.
2218,4161,25495,6.0,{PRICE},"Нравится быстрая доставка, но цены очень «кусачие»",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Мне нравится быстрая доставка, но цены очень вкусные."
2219,4165,22685,6.0,"{DELIVERY,PROMOTIONS,ASSORTMENT}","ребята, я нежно вас люблю и часто заказываю. но умоляю, прекратите писать, что доставка полчаса, если это НЕ ТАК! лучше сразу пишите, что час, если курьеров мало, заказов много и понятно, что вы не справляетесь! хотя бы не так обидно будет(",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ребята, я вас люблю и часто заказываю, но, пожалуйста, перестаньте писать, что доставка - полчаса, если это не так!"
2220,4167,24637,4.0,"{PRICE,ASSORTMENT}",Где козинак и настоящая кола??????,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Где коза и настоящая кола?
2221,4168,8330,3.0,"{DELIVERY,ASSORTMENT,PRODUCTS_QUALITY}","В целом очень удобно, но очень часто установлена минимальная сумма заказа, что заставляет отказаться от услуг самоката",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В целом, это очень удобно, но очень часто минимальный объем заказа был установлен, что заставляет вас отказаться от самообслуживания."
2222,4170,23001,0.0,"{DELIVERY,SUPPORT}","Не берут трубку и сбрасывают, курьер не приезжает в назначенное воемя",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Не бери трубку и не бросай, курьер не приходит на назначенную войну."
2223,4175,13813,4.0,"{ASSORTMENT,PRICE,PROMOTIONS,SUPPORT,DELIVERY}",Ужасно долгая доставка,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ужасно длинная доставка.
2224,4176,24160,4.0,{DELIVERY},Устали ждать часто очень долгое ожидание,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Устал часто ждать очень долгое время.
2225,4177,10916,6.0,"{PRODUCTS_QUALITY,DELIVERY,ASSORTMENT}","Отличный сервис доставки, единственное - очень долго везут Заказ и периодически бывают пропавшие продукты, особенно это касается ягод",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Отличная служба доставки, единственная, которая была в заказе очень долгое время, и иногда отсутствуют продукты, особенно ягоды."
2226,4179,117,6.0,"{ASSORTMENT,DELIVERY,SUPPORT}","Лучше честно писать время доставки , когда оно увеличено. Ассортимент стоит пополнять , хлеб без глютена, побольше здорового питания",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Лучше честно писать, когда время доставки увеличивается."
2227,4181,26303,2.0,{PRODUCTS_QUALITY},"Часто бывает, что продукты незрелые и готовые блюда не вкусные совсем",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Часто бывает, что еда незрелая и не очень вкусная."
2228,4182,18593,4.0,"{PRICE,DELIVERY}",Доставка [NUM] минут слишком долго и сумма минимального заказа высокая,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Доставка [NUM] минут слишком длинная, а минимальный заказ - большой."
2229,4184,16358,0.0,{DELIVERY},!!!!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,!!!!!
2230,4185,3287,2.0,"{ASSORTMENT,PRODUCTS_QUALITY,DELIVERY}",Вот если у вас будет опция привозить готовую еду горячей цены вам не будет))),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Если у вас есть возможность принести готовую еду, вы не получите горячей цены.)"
2231,4187,438,3.0,"{ASSORTMENT,DELIVERY,PRODUCTS_QUALITY}","Ассортимент маленький в сравнении с конкурентами, доставка часто задерживается вплоть до часа",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Этот диапазон невелик по сравнению с конкурентами, поставки часто задерживаются на один час."
2232,4188,26948,0.0,{SUPPORT},Плохой сервис дорого,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Плохое обслуживание дорого.
2233,4191,19125,4.0,{DELIVERY},"В целом, все нравится! Самокат очень выручает. Спасибо!",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В общем, мне это нравится, это очень полезно."
2234,4192,15099,3.0,"{DELIVERY,PRODUCTS_QUALITY,PRICE,ASSORTMENT,CATALOG_NAVIGATION,PROMOTIONS,SUPPORT}","Отвратительная доставка, когда в твоём заказе курьеры роются или, как минимум, выворачивают пакет внутренностями наружу, чтобы проверить, тот ли они заказ везут. Во всех остальных доставка пакеты завязаны. А то и проштампованы. Качество продуктов все хуж.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Отвратительная доставка, когда курьеры копаются в вашем заказе, или, по крайней мере, выбрасывают пакет, чтобы проверить, доставляют ли они заказ."
2235,4193,8438,3.0,"{PRODUCTS_QUALITY,DELIVERY}","Удобная доставка, но иногда привозят продукты отвратительного качества (испорчены), некоторые карьеры плохо доставляют заказы",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Это удобная поставка, но иногда это ужасный качественный продукт, некоторые карьеры плохо выполняют приказы."
2236,4198,17791,4.0,"{PRODUCTS_QUALITY,ASSORTMENT,PRICE,DELIVERY}","Доставка стала задерживаться, [NUM] час очень долго",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Доставка начала задерживаться. Час занял много времени.
2237,4200,121,3.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,PROMOTIONS,PAYMENT,DELIVERY,SUPPORT}","Раньше было удобнее, что курьеры приезжали максимум за [NUM]-[NUM] минут, сейчас же приходиться ждать по [NUM] минут. Появился плюс в том, что можно видеть по другому продукты, которые заказал, но что всё ещё неудобно, не отображается на каком пути доставщик",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Когда-то курьерам было удобнее приходить максимум через [NUM]-[NUM] минут, а теперь ждать [NUM] минут."
2238,4201,14465,2.0,{DELIVERY},Очень долго,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Давненько не виделись.
2239,4203,300,3.0,"{DELIVERY,SUPPORT}",Обещают доставить за [NUM] минут в итоге ждешь [NUM] минут,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Пообещай, что доставишь через несколько минут, и останешься ждать минут."
2240,4206,25032,4.0,"{PRICE,PROMOTIONS,ASSORTMENT}","Из-за цен часто склоняемся в сторону доставки от пятерочки или ленты, т к выбор больше и выходит дешевле",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Из-за цен мы часто склоняемся к доставке из пяти или ленты, поэтому выбор больше и дешевле."
2241,4209,20495,1.0,{DELIVERY},Время!очень долго собираете заказ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ты уже давно подбираешь заказ.
2242,4210,17627,2.0,"{PRICE,DELIVERY,PRODUCTS_QUALITY}",Долгая доставка и высокая цена доставки в час пик,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Длительные поставки и высокая стоимость доставки в час пик
2243,4211,17076,2.0,"{PRICE,CATALOG_NAVIGATION,DELIVERY}",Долго писать,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Много времени, чтобы писать."
2244,4215,6486,3.0,"{DELIVERY,ASSORTMENT,PRICE,PROMOTIONS}","Долгая доставка, часто повышенный спрос",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Длительные поставки, часто возрастающий спрос"
2245,4217,497,3.0,"{DELIVERY,PRICE}","Если у Вас большие количество заказов и время доставки увеличивается, то нужно уведомлять в приложении об этом!",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Если у вас большое количество заказов и время доставки увеличивается, вы должны быть уведомлены об этом в приложении!"
2246,4220,20428,2.0,{DELIVERY},"Хороший сервис был бы, если выполнял то, что написано. Доставка медленная, иногда приходится ждать по [NUM] минут, хотя указано, что в этот район всего за [NUM] осуществляется, проще заказывать в другом месте, где выбор больше. + Курьеры невежливые.",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Хорошая услуга была бы, если бы вы делали то, что написано. Доставка медленная, иногда вам приходится ждать минут, хотя говорят, что это все в этой области для [NUM], проще заказать где-то там, где выбор больше. + Курьеры не вежливы."
2247,4224,2957,3.0,"{DELIVERY,PRICE,PRODUCTS_QUALITY,SUPPORT}","Ужасно долгая доставка, все последние заказы были задержаны на [NUM]-[NUM] минут от установленного срока… Компенсации никакой не было, все время говорите «извините», цены тоже задраны",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ужасно длинная поставка, все последние заказы были отложены на [NUM]--[NUM] минуты с установленной даты... не было никакой компенсации, все время говоря ""извините"", цены слишком высоки."
2248,4229,456,2.0,"{DELIVERY,PAYMENT,SUPPORT,PRODUCTS_QUALITY}","Очень часто курьеры не приезжают даже за [NUM] минут, очень часто спрос высокий и заказ от N рублей.",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Очень часто курьеры даже не приходят за [NUM] минутами, очень часто спрос высок и заказ от N рублей."
2249,4230,22813,3.0,"{DELIVERY,SUPPORT,PRICE,ASSORTMENT}","Отменяете заказ без ведома. Сидишь ждешь, а тебя уже проигнорировали. Классный сервис!💩",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Отмените приказ, не зная, что вы ждете, и вас уже проигнорировали."
2250,4239,22122,6.0,"{CATALOG_NAVIGATION,ASSORTMENT,PRICE}","Быстро, но скудно по ассортименту",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Быстрее, но редко."
2251,4241,3823,6.0,"{DELIVERY,ASSORTMENT}",В последнее время очень медленная доставка,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В последнее время, очень медленные поставки."
2252,4243,20162,2.0,{DELIVERY},"Последнее время доставляют не [NUM]-[NUM] минут , а [NUM] и больше 🤦🏼‍♀️",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"В последнее время не [NUM]-[NUM] минут доставляются, а [NUM] и более"
2253,4244,21430,0.0,"{ASSORTMENT,PRODUCTS_QUALITY,PRICE,DELIVERY,SUPPORT}","Иногда [NUM] минут, иногда [NUM], иногда дырявые бутылки. Поддержки нет. Акции в очелло себе запихайте, всем похуй, делайте просто цены нормальные",0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Иногда [NUM] минут, иногда [NUM], иногда дыры в бутылках, без поддержки, клади в глаз, засунь, все трахайся, просто делай цены нормальными."
2254,4245,24380,2.0,"{PAYMENT,DELIVERY,SUPPORT,ASSORTMENT}","Если что то заканчивается то надо предупреждать,потому что порой весь заказ становится не актуален",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Если что-то закончится, ты должен предупредить, потому что иногда весь заказ не имеет отношения к делу."
2255,4248,26625,3.0,"{PROMOTIONS,DELIVERY}",вы хороши,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ты молодец.
2256,4249,25932,3.0,"{PRODUCTS_QUALITY,PRICE,PROMOTIONS,ASSORTMENT}",Нужно стараться,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ты должен попробовать.
2257,4252,26538,6.0,{PRODUCTS_QUALITY},Большой ассортимент. Очень плохое качество овощей и фруктов (часто привозят не тот сорт или неспелые и испорченные товары).,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Качество овощей и фруктов является крайне низким (часто неправильный вид или незрелый и избалованный товар).
2258,4253,4832,6.0,"{ASSORTMENT,PRICE,PROMOTIONS}","Надеюсь что расширите ассортимент, зону покрытия и разнообразие ценников))",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Я надеюсь, вы расширите диапазон, охват и разнообразие ценовых ярлыков))"
2259,4255,22121,6.0,"{CATALOG_NAVIGATION,ASSORTMENT,PRICE}",Очень неинтуитивный интерфейс приложения,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Очень неинтуитивный интерфейс приложения
